time,Filename,abs_time,Tube,ToD,Day,Actinic_par,OD680,OD720
168,20250128_B2201_MCMIX004_567_156,2025-01-21T22:48:00Z,6,21,7,0.4999,0.02257,0.021329999999999998
169,20250128_B2201_MCMIX004_567_156,2025-01-21T22:54:00Z,6,22,7,11.501,0.0212,0.01725
171,20250128_B2201_MCMIX004_567_156,2025-01-21T23:06:00Z,6,0,7,89.5026,0.03446,0.02714
172,20250128_B2201_MCMIX004_567_156,2025-01-21T23:12:00Z,6,1,7,134.5003,0.03368,0.02714
173,20250128_B2201_MCMIX004_567_156,2025-01-21T23:18:00Z,6,2,7,167.5001,0.03477,0.02961
174,20250128_B2201_MCMIX004_567_156,2025-01-21T23:24:00Z,6,3,7,179.987,0.0365,0.02915
175,20250128_B2201_MCMIX004_567_156,2025-01-21T23:30:00Z,6,4,7,168.499,0.03792,0.03334
176,20250128_B2201_MCMIX004_567_156,2025-01-21T23:36:00Z,6,5,7,135.4979,0.04141,0.03805
178,20250128_B2201_MCMIX004_567_156,2025-01-21T23:48:00Z,6,7,7,45.4997,0.0509,0.04521
179,20250128_B2201_MCMIX004_567_156,2025-01-21T23:54:00Z,6,8,7,12.4999,0.0496,0.04058
180,20250128_B2201_MCMIX004_567_156,2025-01-22T00:00:00Z,6,9,8,0.4999,0.04766,0.04138
181,20250128_B2201_MCMIX004_567_156,2025-01-22T00:06:00Z,6,10,8,0.4999,0.04476,0.03805
182,20250128_B2201_MCMIX004_567_156,2025-01-22T00:12:00Z,6,11,8,0.4999,0.04556,0.03758
183,20250128_B2201_MCMIX004_567_156,2025-01-22T00:18:00Z,6,12,8,0.4999,0.04701,0.03695
184,20250128_B2201_MCMIX004_567_156,2025-01-22T00:24:00Z,6,13,8,0.4999,0.04268,0.03303
185,20250128_B2201_MCMIX004_567_156,2025-01-22T00:30:00Z,6,14,8,0.4999,0.04556,0.03679
186,20250128_B2201_MCMIX004_567_156,2025-01-22T00:36:00Z,6,15,8,0.4999,0.04396,0.03397
187,20250128_B2201_MCMIX004_567_156,2025-01-22T00:42:00Z,6,16,8,0.4999,0.04476,0.03616
188,20250128_B2201_MCMIX004_567_156,2025-01-22T00:48:00Z,6,17,8,0.4999,0.04332,0.03459
189,20250128_B2201_MCMIX004_567_156,2025-01-22T00:54:00Z,6,18,8,0.4999,0.04428,0.03585
190,20250128_B2201_MCMIX004_567_156,2025-01-22T01:00:00Z,6,19,8,0.4999,0.04492,0.03412
191,20250128_B2201_MCMIX004_567_156,2025-01-22T01:06:00Z,6,20,8,0.4999,0.04895,0.03397
192,20250128_B2201_MCMIX004_567_156,2025-01-22T01:12:00Z,6,21,8,0.4999,0.04589,0.03553
193,20250128_B2201_MCMIX004_567_156,2025-01-22T01:18:00Z,6,22,8,11.501,0.04879,0.03585
194,20250128_B2201_MCMIX004_567_156,2025-01-22T01:24:00Z,6,23,8,44.5021,0.05057,0.03821
195,20250128_B2201_MCMIX004_567_156,2025-01-22T01:30:00Z,6,0,8,89.5026,0.05795,0.04441
196,20250128_B2201_MCMIX004_567_156,2025-01-22T01:36:00Z,6,1,8,134.5003,0.0563,0.04281
197,20250128_B2201_MCMIX004_567_156,2025-01-22T01:42:00Z,6,2,8,167.5001,0.05911,0.04908
198,20250128_B2201_MCMIX004_567_156,2025-01-22T01:48:00Z,6,3,8,179.5001,0.06613,0.05396
199,20250128_B2201_MCMIX004_567_156,2025-01-22T01:54:00Z,6,4,8,168.499,0.07053,0.05266
200,20250128_B2201_MCMIX004_567_156,2025-01-22T02:00:00Z,6,5,8,135.4979,0.07412,0.06289
201,20250128_B2201_MCMIX004_567_156,2025-01-22T02:06:00Z,6,6,8,90.4974,0.07756,0.06726
202,20250128_B2201_MCMIX004_567_156,2025-01-22T02:12:00Z,6,7,8,45.4997,0.06748,0.06963
203,20250128_B2201_MCMIX004_567_156,2025-01-22T02:18:00Z,6,8,8,12.4999,0.06461,0.06541
204,20250128_B2201_MCMIX004_567_156,2025-01-22T02:24:00Z,6,9,8,0.4999,0.06344,0.0649
205,20250128_B2201_MCMIX004_567_156,2025-01-22T02:30:00Z,6,10,9,0.4999,0.06344,0.0634
206,20250128_B2201_MCMIX004_567_156,2025-01-22T02:36:00Z,6,11,9,0.4999,0.05894,0.06173
207,20250128_B2201_MCMIX004_567_156,2025-01-22T02:42:00Z,6,12,9,0.4999,0.05712,0.05956
208,20250128_B2201_MCMIX004_567_156,2025-01-22T02:48:00Z,6,13,9,0.4999,0.05384,0.05725
209,20250128_B2201_MCMIX004_567_156,2025-01-22T02:54:00Z,6,14,9,0.4999,0.05597,0.05643
210,20250128_B2201_MCMIX004_567_156,2025-01-22T03:00:00Z,6,15,9,0.4999,0.05433,0.05249
211,20250128_B2201_MCMIX004_567_156,2025-01-22T03:06:00Z,6,16,9,0.4999,0.04863,0.04876
212,20250128_B2201_MCMIX004_567_156,2025-01-22T03:12:00Z,6,17,9,0.4999,0.04847,0.04682
213,20250128_B2201_MCMIX004_567_156,2025-01-22T03:18:00Z,6,18,9,0.4999,0.05009,0.0473
214,20250128_B2201_MCMIX004_567_156,2025-01-22T03:24:00Z,6,19,9,0.4999,0.04444,0.09514
215,20250128_B2201_MCMIX004_567_156,2025-01-22T03:30:00Z,6,20,9,0.4999,0.04508,0.04011
216,20250128_B2201_MCMIX004_567_156,2025-01-22T03:36:00Z,6,21,9,0.4999,0.04396,0.04217
217,20250128_B2201_MCMIX004_567_156,2025-01-22T03:42:00Z,6,22,9,11.501,0.05253,0.04957
218,20250128_B2201_MCMIX004_567_156,2025-01-22T03:48:00Z,6,23,9,44.5021,0.05367,0.04779
219,20250128_B2201_MCMIX004_567_156,2025-01-22T03:54:00Z,6,0,9,89.5026,0.05581,0.05298
220,20250128_B2201_MCMIX004_567_156,2025-01-22T04:00:00Z,6,1,9,134.5003,0.08842,0.0649
221,20250128_B2201_MCMIX004_567_156,2025-01-22T04:06:00Z,6,2,9,167.5001,0.09091,0.06963
222,20250128_B2201_MCMIX004_567_156,2025-01-22T04:12:00Z,6,3,9,179.5001,0.09974,0.07544
223,20250128_B2201_MCMIX004_567_156,2025-01-22T04:18:00Z,6,4,9,168.499,0.09847,0.07664
224,20250128_B2201_MCMIX004_567_156,2025-01-22T04:24:00Z,6,5,9,135.4979,0.10634,0.08624
225,20250128_B2201_MCMIX004_567_156,2025-01-22T04:30:00Z,6,6,9,90.4974,0.11512,0.09821
226,20250128_B2201_MCMIX004_567_156,2025-01-22T04:36:00Z,6,7,9,45.4997,0.11117,0.08907
227,20250128_B2201_MCMIX004_567_156,2025-01-22T04:42:00Z,6,8,9,12.4999,0.10358,0.085
228,20250128_B2201_MCMIX004_567_156,2025-01-22T04:48:00Z,6,9,10,0.4999,0.10431,0.0843
229,20250128_B2201_MCMIX004_567_156,2025-01-22T04:54:00Z,6,10,10,0.4999,0.10029,0.08028
230,20250128_B2201_MCMIX004_567_156,2025-01-22T05:00:00Z,6,11,10,0.4999,0.09252,0.07441
231,20250128_B2201_MCMIX004_567_156,2025-01-22T05:06:00Z,6,12,10,0.4999,0.08754,0.07014
232,20250128_B2201_MCMIX004_567_156,2025-01-22T05:12:00Z,6,13,10,0.4999,0.08104,0.06457
233,20250128_B2201_MCMIX004_567_156,2025-01-22T05:18:00Z,6,14,10,0.4999,0.07722,0.06089
234,20250128_B2201_MCMIX004_567_156,2025-01-22T05:24:00Z,6,15,10,0.4999,0.07309,0.05874
235,20250128_B2201_MCMIX004_567_156,2025-01-22T05:30:00Z,6,16,10,0.4999,0.07155,0.05643
236,20250128_B2201_MCMIX004_567_156,2025-01-22T05:36:00Z,6,17,10,0.4999,0.06714,0.05151
238,20250128_B2201_MCMIX004_567_156,2025-01-22T05:48:00Z,6,19,10,0.4999,0.06177,0.04746
239,20250128_B2201_MCMIX004_567_156,2025-01-22T05:54:00Z,6,20,10,0.4999,0.05994,0.04329
240,20250128_B2201_MCMIX004_567_156,2025-01-22T06:00:00Z,6,21,10,0.4999,0.05647,0.04138
241,20250128_B2201_MCMIX004_567_156,2025-01-22T06:06:00Z,6,22,10,11.501,0.05762,0.04457
242,20250128_B2201_MCMIX004_567_156,2025-01-22T06:12:00Z,6,23,10,44.5021,0.05712,0.04361
243,20250128_B2201_MCMIX004_567_156,2025-01-22T06:18:00Z,6,0,10,89.5026,0.05729,0.04154
244,20250128_B2201_MCMIX004_567_156,2025-01-22T06:24:00Z,6,1,10,134.5003,0.06044,0.04537
245,20250128_B2201_MCMIX004_567_156,2025-01-22T06:30:00Z,6,2,10,167.5001,0.06495,0.04779
246,20250128_B2201_MCMIX004_567_156,2025-01-22T06:36:00Z,6,3,10,179.5001,0.06866,0.05527
247,20250128_B2201_MCMIX004_567_156,2025-01-22T06:42:00Z,6,4,10,168.499,0.07036,0.05643
248,20250128_B2201_MCMIX004_567_156,2025-01-22T06:48:00Z,6,5,10,135.4979,0.07275,0.06006
249,20250128_B2201_MCMIX004_567_156,2025-01-22T06:54:00Z,6,6,10,90.4974,0.09774,0.0822
250,20250128_B2201_MCMIX004_567_156,2025-01-22T07:00:00Z,6,7,10,45.4997,0.09956,0.08063
251,20250128_B2201_MCMIX004_567_156,2025-01-22T07:06:00Z,6,8,10,12.4999,0.09575,0.0782
252,20250128_B2201_MCMIX004_567_156,2025-01-22T07:12:00Z,6,9,10,0.4999,0.09395,0.07837
253,20250128_B2201_MCMIX004_567_156,2025-01-22T07:18:00Z,6,10,11,0.4999,0.08824,0.07372
254,20250128_B2201_MCMIX004_567_156,2025-01-22T07:24:00Z,6,11,11,0.4999,0.08489,0.06844
255,20250128_B2201_MCMIX004_567_156,2025-01-22T07:30:00Z,6,12,11,0.4999,0.07791,0.06642
256,20250128_B2201_MCMIX004_567_156,2025-01-22T07:36:00Z,6,13,11,0.4999,0.07635,0.06073
257,20250128_B2201_MCMIX004_567_156,2025-01-22T07:42:00Z,6,14,11,0.4999,0.07791,0.06356
258,20250128_B2201_MCMIX004_567_156,2025-01-22T07:48:00Z,6,15,11,0.4999,0.07087,0.05544
259,20250128_B2201_MCMIX004_567_156,2025-01-22T07:54:00Z,6,16,11,0.4999,0.06985,0.0561
260,20250128_B2201_MCMIX004_567_156,2025-01-22T08:00:00Z,6,17,11,0.4999,0.06646,0.05233
261,20250128_B2201_MCMIX004_567_156,2025-01-22T08:06:00Z,6,18,11,0.4999,0.06445,0.05038
262,20250128_B2201_MCMIX004_567_156,2025-01-22T08:12:00Z,6,19,11,0.4999,0.06394,0.04795
263,20250128_B2201_MCMIX004_567_156,2025-01-22T08:18:00Z,6,20,11,0.4999,0.06361,0.0507
264,20250128_B2201_MCMIX004_567_156,2025-01-22T08:24:00Z,6,21,11,0.4999,0.0606,0.0473
265,20250128_B2201_MCMIX004_567_156,2025-01-22T08:30:00Z,6,22,11,11.501,0.05928,0.04457
266,20250128_B2201_MCMIX004_567_156,2025-01-22T08:36:00Z,6,23,11,44.5021,0.06077,0.04489
267,20250128_B2201_MCMIX004_567_156,2025-01-22T08:42:00Z,6,0,11,89.5026,0.0611,0.04634
268,20250128_B2201_MCMIX004_567_156,2025-01-22T08:48:00Z,6,1,11,134.5003,0.06428,0.04908
269,20250128_B2201_MCMIX004_567_156,2025-01-22T08:54:00Z,6,2,11,167.5001,0.06512,0.04876
270,20250128_B2201_MCMIX004_567_156,2025-01-22T09:00:00Z,6,3,11,179.5001,0.06731,0.05119
271,20250128_B2201_MCMIX004_567_156,2025-01-22T09:06:00Z,6,4,11,168.499,0.06765,0.05249
272,20250128_B2201_MCMIX004_567_156,2025-01-22T09:12:00Z,6,5,11,135.4979,0.07019,0.05331
273,20250128_B2201_MCMIX004_567_156,2025-01-22T09:18:00Z,6,6,11,90.4974,0.07087,0.05413
274,20250128_B2201_MCMIX004_567_156,2025-01-22T09:24:00Z,6,7,11,45.4997,0.07104,0.05364
275,20250128_B2201_MCMIX004_567_156,2025-01-22T09:30:00Z,6,8,11,12.4999,0.06714,0.05298
276,20250128_B2201_MCMIX004_567_156,2025-01-22T09:36:00Z,6,9,12,0.4999,0.07036,0.052
277,20250128_B2201_MCMIX004_567_156,2025-01-22T09:42:00Z,6,10,12,0.4999,0.06934,0.05298
278,20250128_B2201_MCMIX004_567_156,2025-01-22T09:48:00Z,6,11,12,0.4999,0.07121,0.05462
279,20250128_B2201_MCMIX004_567_156,2025-01-22T09:54:00Z,6,12,12,0.4999,0.07121,0.05331
280,20250128_B2201_MCMIX004_567_156,2025-01-22T10:00:00Z,6,13,12,0.4999,0.06579,0.05119
281,20250128_B2201_MCMIX004_567_156,2025-01-22T10:06:00Z,6,14,12,0.4999,0.07019,0.05331
282,20250128_B2201_MCMIX004_567_156,2025-01-22T10:12:00Z,6,15,12,0.4999,0.06883,0.05103
283,20250128_B2201_MCMIX004_567_156,2025-01-22T10:18:00Z,6,16,12,0.4999,0.06646,0.05038
284,20250128_B2201_MCMIX004_567_156,2025-01-22T10:24:00Z,6,17,12,0.4999,0.06832,0.05184
285,20250128_B2201_MCMIX004_567_156,2025-01-22T10:30:00Z,6,18,12,0.4999,0.06697,0.04973
286,20250128_B2201_MCMIX004_567_156,2025-01-22T10:36:00Z,6,19,12,0.4999,0.06714,0.04924
287,20250128_B2201_MCMIX004_567_156,2025-01-22T10:42:00Z,6,20,12,0.4999,0.06411,0.04746
288,20250128_B2201_MCMIX004_567_156,2025-01-22T10:48:00Z,6,21,12,0.4999,0.06596,0.04957
289,20250128_B2201_MCMIX004_567_156,2025-01-22T10:54:00Z,6,22,12,11.501,0.06428,0.04795
290,20250128_B2201_MCMIX004_567_156,2025-01-22T11:00:00Z,6,23,12,44.5021,0.06378,0.04714
291,20250128_B2201_MCMIX004_567_156,2025-01-22T11:06:00Z,6,0,12,89.5026,0.06832,0.05103
293,20250128_B2201_MCMIX004_567_156,2025-01-22T11:18:00Z,6,2,12,167.5001,0.12755,0.10313
295,20250128_B2201_MCMIX004_567_156,2025-01-22T11:30:00Z,6,4,12,168.499,0.11833,0.09263
296,20250128_B2201_MCMIX004_567_156,2025-01-22T11:36:00Z,6,5,12,135.4979,0.12043,0.09496
297,20250128_B2201_MCMIX004_567_156,2025-01-22T11:42:00Z,6,6,12,90.4974,0.1191,0.09658
298,20250128_B2201_MCMIX004_567_156,2025-01-22T11:48:00Z,6,7,12,45.4997,0.11417,0.09299
299,20250128_B2201_MCMIX004_567_156,2025-01-22T11:54:00Z,6,8,12,12.4999,0.11005,0.08889
300,20250128_B2201_MCMIX004_567_156,2025-01-22T12:00:00Z,6,9,12,0.4999,0.10857,0.08871
301,20250128_B2201_MCMIX004_567_156,2025-01-22T12:06:00Z,6,10,13,0.4999,0.10266,0.08395
302,20250128_B2201_MCMIX004_567_156,2025-01-22T12:12:00Z,6,11,13,0.4999,0.09774,0.07924
303,20250128_B2201_MCMIX004_567_156,2025-01-22T12:18:00Z,6,12,13,0.4999,0.09666,0.07941
304,20250128_B2201_MCMIX004_567_156,2025-01-22T12:24:00Z,6,13,13,0.4999,0.09252,0.07613
305,20250128_B2201_MCMIX004_567_156,2025-01-22T12:30:00Z,6,14,13,0.4999,0.08824,0.07355
306,20250128_B2201_MCMIX004_567_156,2025-01-22T12:36:00Z,6,15,13,0.4999,0.08559,0.06963
307,20250128_B2201_MCMIX004_567_156,2025-01-22T12:42:00Z,6,16,13,0.4999,0.08524,0.07065
308,20250128_B2201_MCMIX004_567_156,2025-01-22T12:48:00Z,6,17,13,0.4999,0.08017,0.0649
309,20250128_B2201_MCMIX004_567_156,2025-01-22T12:54:00Z,6,18,13,0.4999,0.07739,0.06356
310,20250128_B2201_MCMIX004_567_156,2025-01-22T13:00:00Z,6,19,13,0.4999,0.07618,0.06323
311,20250128_B2201_MCMIX004_567_156,2025-01-22T13:06:00Z,6,20,13,0.4999,0.07258,0.0589
312,20250128_B2201_MCMIX004_567_156,2025-01-22T13:12:00Z,6,21,13,0.4999,0.07756,0.06625
313,20250128_B2201_MCMIX004_567_156,2025-01-22T13:18:00Z,6,22,13,11.501,0.07155,0.05824
314,20250128_B2201_MCMIX004_567_156,2025-01-22T13:24:00Z,6,23,13,44.5021,0.07498,0.05973
315,20250128_B2201_MCMIX004_567_156,2025-01-22T13:30:00Z,6,0,13,89.5026,0.07241,0.05841
316,20250128_B2201_MCMIX004_567_156,2025-01-22T13:36:00Z,6,1,13,134.5003,0.07549,0.06173
317,20250128_B2201_MCMIX004_567_156,2025-01-22T13:42:00Z,6,2,13,167.5001,0.07515,0.06423
318,20250128_B2201_MCMIX004_567_156,2025-01-22T13:48:00Z,6,3,13,179.5001,0.07947,0.06929
319,20250128_B2201_MCMIX004_567_156,2025-01-22T13:54:00Z,6,4,13,168.499,0.07999,0.07031
320,20250128_B2201_MCMIX004_567_156,2025-01-22T14:00:00Z,6,5,13,135.4979,0.08156,0.07458
321,20250128_B2201_MCMIX004_567_156,2025-01-22T14:06:00Z,6,6,13,90.4974,0.08156,0.07561
322,20250128_B2201_MCMIX004_567_156,2025-01-22T14:12:00Z,6,7,13,45.4997,0.07618,0.07014
323,20250128_B2201_MCMIX004_567_156,2025-01-22T14:18:00Z,6,8,13,12.4999,0.07412,0.06642
324,20250128_B2201_MCMIX004_567_156,2025-01-22T14:24:00Z,6,9,14,0.4999,0.06985,0.06306
325,20250128_B2201_MCMIX004_567_156,2025-01-22T14:30:00Z,6,10,14,0.4999,0.0663,0.06106
326,20250128_B2201_MCMIX004_567_156,2025-01-22T14:36:00Z,6,11,14,0.4999,0.06428,0.0556
327,20250128_B2201_MCMIX004_567_156,2025-01-22T14:42:00Z,6,12,14,0.4999,0.0626,0.05445
328,20250128_B2201_MCMIX004_567_156,2025-01-22T14:48:00Z,6,13,14,0.4999,0.05994,0.05331
329,20250128_B2201_MCMIX004_567_156,2025-01-22T14:54:00Z,6,14,14,0.4999,0.05663,0.05038
330,20250128_B2201_MCMIX004_567_156,2025-01-22T15:00:00Z,6,15,14,0.4999,0.05779,0.052
333,20250128_B2201_MCMIX004_567_156,2025-01-22T15:18:00Z,6,18,14,0.4999,0.05041,0.04329
334,20250128_B2201_MCMIX004_567_156,2025-01-22T15:24:00Z,6,19,14,0.4999,0.05057,0.04313
335,20250128_B2201_MCMIX004_567_156,2025-01-22T15:30:00Z,6,20,14,0.4999,0.0509,0.04297
336,20250128_B2201_MCMIX004_567_156,2025-01-22T15:36:00Z,6,21,14,0.4999,0.04847,0.039
337,20250128_B2201_MCMIX004_567_156,2025-01-22T15:42:00Z,6,22,14,11.501,0.05009,0.04329
338,20250128_B2201_MCMIX004_567_156,2025-01-22T15:48:00Z,6,23,14,44.5021,0.04911,0.04027
339,20250128_B2201_MCMIX004_567_156,2025-01-22T15:54:00Z,6,0,14,89.5026,0.05122,0.04281
343,20250128_B2201_MCMIX004_567_156,2025-01-22T16:18:00Z,6,4,14,168.499,0.09539,0.07993
344,20250128_B2201_MCMIX004_567_156,2025-01-22T16:24:00Z,6,5,14,135.4979,0.08771,0.08028
345,20250128_B2201_MCMIX004_567_156,2025-01-22T16:30:00Z,6,6,14,90.4974,0.08754,0.07924
346,20250128_B2201_MCMIX004_567_156,2025-01-22T16:36:00Z,6,7,14,45.4997,0.08754,0.08098
347,20250128_B2201_MCMIX004_567_156,2025-01-22T16:42:00Z,6,8,14,12.4999,0.08331,0.07492
348,20250128_B2201_MCMIX004_567_156,2025-01-22T16:48:00Z,6,9,14,0.4999,0.07999,0.07167
349,20250128_B2201_MCMIX004_567_156,2025-01-22T16:54:00Z,6,10,15,0.4999,0.07843,0.06929
350,20250128_B2201_MCMIX004_567_156,2025-01-22T17:00:00Z,6,11,15,0.4999,0.07618,0.06861
351,20250128_B2201_MCMIX004_567_156,2025-01-22T17:06:00Z,6,12,15,0.4999,0.07206,0.06373
352,20250128_B2201_MCMIX004_567_156,2025-01-22T17:12:00Z,6,13,15,0.4999,0.06934,0.06089
353,20250128_B2201_MCMIX004_567_156,2025-01-22T17:18:00Z,6,14,15,0.4999,0.06748,0.05907
354,20250128_B2201_MCMIX004_567_156,2025-01-22T17:24:00Z,6,15,15,0.4999,0.07053,0.06189
355,20250128_B2201_MCMIX004_567_156,2025-01-22T17:30:00Z,6,16,15,0.4999,0.06562,0.05659
356,20250128_B2201_MCMIX004_567_156,2025-01-22T17:36:00Z,6,17,15,0.4999,0.06378,0.05413
357,20250128_B2201_MCMIX004_567_156,2025-01-22T17:42:00Z,6,18,15,0.4999,0.06529,0.0556
358,20250128_B2201_MCMIX004_567_156,2025-01-22T17:48:00Z,6,19,15,0.4999,0.06177,0.05119
359,20250128_B2201_MCMIX004_567_156,2025-01-22T17:54:00Z,6,20,15,0.4999,0.06044,0.05054
360,20250128_B2201_MCMIX004_567_156,2025-01-22T18:00:00Z,6,21,15,0.4999,0.05911,0.05103
361,20250128_B2201_MCMIX004_567_156,2025-01-22T18:06:00Z,6,22,15,11.501,0.06311,0.05184
362,20250128_B2201_MCMIX004_567_156,2025-01-22T18:12:00Z,6,23,15,44.5021,0.06027,0.05021
363,20250128_B2201_MCMIX004_567_156,2025-01-22T18:18:00Z,6,0,15,89.5026,0.06344,0.05119
364,20250128_B2201_MCMIX004_567_156,2025-01-22T18:24:00Z,6,1,15,134.5003,0.06663,0.05643
365,20250128_B2201_MCMIX004_567_156,2025-01-22T18:30:00Z,6,2,15,167.5001,0.06917,0.06089
366,20250128_B2201_MCMIX004_567_156,2025-01-22T18:36:00Z,6,3,15,179.5001,0.07258,0.0649
368,20250128_B2201_MCMIX004_567_156,2025-01-22T18:48:00Z,6,5,15,135.4979,0.08824,0.08063
369,20250128_B2201_MCMIX004_567_156,2025-01-22T18:54:00Z,6,6,15,90.4974,0.09306,0.09049
370,20250128_B2201_MCMIX004_567_156,2025-01-22T19:00:00Z,6,7,15,45.4997,0.09073,0.08676
371,20250128_B2201_MCMIX004_567_156,2025-01-22T19:06:00Z,6,8,15,12.4999,0.08736,0.08011
372,20250128_B2201_MCMIX004_567_156,2025-01-22T19:12:00Z,6,9,16,0.4999,0.10266,0.0912
373,20250128_B2201_MCMIX004_567_156,2025-01-22T19:18:00Z,6,10,16,0.4999,0.10138,0.08641
374,20250128_B2201_MCMIX004_567_156,2025-01-22T19:24:00Z,6,11,16,0.4999,0.09593,0.08412
375,20250128_B2201_MCMIX004_567_156,2025-01-22T19:30:00Z,6,12,16,0.4999,0.09521,0.08185
376,20250128_B2201_MCMIX004_567_156,2025-01-22T19:36:00Z,6,13,16,0.4999,0.09056,0.07907
377,20250128_B2201_MCMIX004_567_156,2025-01-22T19:42:00Z,6,14,16,0.4999,0.09539,0.08483
378,20250128_B2201_MCMIX004_567_156,2025-01-22T19:48:00Z,6,15,16,0.4999,0.08807,0.0763
379,20250128_B2201_MCMIX004_567_156,2025-01-22T19:54:00Z,6,16,16,0.4999,0.08931,0.07544
380,20250128_B2201_MCMIX004_567_156,2025-01-22T20:00:00Z,6,17,16,0.4999,0.08842,0.07682
381,20250128_B2201_MCMIX004_567_156,2025-01-22T20:06:00Z,6,18,16,0.4999,0.08436,0.07321
382,20250128_B2201_MCMIX004_567_156,2025-01-22T20:12:00Z,6,19,16,0.4999,0.08577,0.07099
383,20250128_B2201_MCMIX004_567_156,2025-01-22T20:18:00Z,6,20,16,0.4999,0.08419,0.06777
384,20250128_B2201_MCMIX004_567_156,2025-01-22T20:24:00Z,6,21,16,0.4999,0.08577,0.07492
385,20250128_B2201_MCMIX004_567_156,2025-01-22T20:30:00Z,6,22,16,11.501,0.08559,0.07167
386,20250128_B2201_MCMIX004_567_156,2025-01-22T20:36:00Z,6,23,16,44.5021,0.08754,0.0715
387,20250128_B2201_MCMIX004_567_156,2025-01-22T20:42:00Z,6,0,16,89.5026,0.09234,0.07682
388,20250128_B2201_MCMIX004_567_156,2025-01-22T20:48:00Z,6,1,16,134.5003,0.09395,0.08133
389,20250128_B2201_MCMIX004_567_156,2025-01-22T20:54:00Z,6,2,16,167.5001,0.09648,0.08168
390,20250128_B2201_MCMIX004_567_156,2025-01-22T21:00:00Z,6,3,16,179.5001,0.08069,0.07287
391,20250128_B2201_MCMIX004_567_156,2025-01-22T21:06:00Z,6,4,16,168.499,0.1023,0.09174
392,20250128_B2201_MCMIX004_567_156,2025-01-22T21:12:00Z,6,5,16,135.4979,0.10505,0.09622
394,20250128_B2201_MCMIX004_567_156,2025-01-22T21:24:00Z,6,7,16,45.4997,0.11136,0.10167
395,20250128_B2201_MCMIX004_567_156,2025-01-22T21:30:00Z,6,8,16,12.4999,0.11155,0.10737
396,20250128_B2201_MCMIX004_567_156,2025-01-22T21:36:00Z,6,9,16,0.4999,0.10894,0.10094
397,20250128_B2201_MCMIX004_567_156,2025-01-22T21:42:00Z,6,10,17,0.4999,0.10303,0.09406
398,20250128_B2201_MCMIX004_567_156,2025-01-22T21:48:00Z,6,11,17,0.4999,0.09919,0.09209
399,20250128_B2201_MCMIX004_567_156,2025-01-22T21:54:00Z,6,12,17,0.4999,0.10029,0.09156
400,20250128_B2201_MCMIX004_567_156,2025-01-22T22:00:00Z,6,13,17,0.4999,0.09612,0.08694
401,20250128_B2201_MCMIX004_567_156,2025-01-22T22:06:00Z,6,14,17,0.4999,0.09252,0.08553
402,20250128_B2201_MCMIX004_567_156,2025-01-22T22:12:00Z,6,15,17,0.4999,0.09127,0.08237
403,20250128_B2201_MCMIX004_567_156,2025-01-22T22:18:00Z,6,16,17,0.4999,0.08895,0.07733
404,20250128_B2201_MCMIX004_567_156,2025-01-22T22:24:00Z,6,17,17,0.4999,0.0886,0.07993
405,20250128_B2201_MCMIX004_567_156,2025-01-22T22:30:00Z,6,18,17,0.4999,0.08313,0.07338
406,20250128_B2201_MCMIX004_567_156,2025-01-22T22:36:00Z,6,19,17,0.4999,0.08173,0.07065
407,20250128_B2201_MCMIX004_567_156,2025-01-22T22:42:00Z,6,20,17,0.4999,0.08261,0.07304
408,20250128_B2201_MCMIX004_567_156,2025-01-22T22:48:00Z,6,21,17,0.4999,0.07774,0.06844
409,20250128_B2201_MCMIX004_567_156,2025-01-22T22:54:00Z,6,22,17,11.501,0.07982,0.06997
410,20250128_B2201_MCMIX004_567_156,2025-01-22T23:00:00Z,6,23,17,44.5021,0.07982,0.07014
411,20250128_B2201_MCMIX004_567_156,2025-01-22T23:06:00Z,6,0,17,89.5026,0.07739,0.06794
413,20250128_B2201_MCMIX004_567_156,2025-01-22T23:18:00Z,6,2,17,167.5001,0.07791,0.07252
154,20250128_B2201_MCMIX004_567_156,2025-01-21T21:24:00Z,7,7,6,45.4997,0.02939,0.0199
155,20250128_B2201_MCMIX004_567_156,2025-01-21T21:30:00Z,7,8,6,12.4999,0.03111,0.02323
156,20250128_B2201_MCMIX004_567_156,2025-01-21T21:36:00Z,7,9,6,0.4999,0.03268,0.02263
157,20250128_B2201_MCMIX004_567_156,2025-01-21T21:42:00Z,7,10,7,0.4999,0.03127,0.02247
158,20250128_B2201_MCMIX004_567_156,2025-01-21T21:48:00Z,7,11,7,0.4999,0.03033,0.02187
159,20250128_B2201_MCMIX004_567_156,2025-01-21T21:54:00Z,7,12,7,0.4999,0.03002,0.02384
160,20250128_B2201_MCMIX004_567_156,2025-01-21T22:00:00Z,7,13,7,0.4999,0.03409,0.02415
161,20250128_B2201_MCMIX004_567_156,2025-01-21T22:06:00Z,7,14,7,0.4999,0.0308,0.02491
164,20250128_B2201_MCMIX004_567_156,2025-01-21T22:24:00Z,7,17,7,0.4999,0.03236,0.02354
165,20250128_B2201_MCMIX004_567_156,2025-01-21T22:30:00Z,7,18,7,0.4999,0.02877,0.02263
166,20250128_B2201_MCMIX004_567_156,2025-01-21T22:36:00Z,7,19,7,0.4999,0.02659,0.02066
167,20250128_B2201_MCMIX004_567_156,2025-01-21T22:42:00Z,7,20,7,0.4999,0.03095,0.02293
